,area,n_soceco,per_x_hog,educ,afil_sisprev,sprev_salud,activ
79668,1,2,1,2,1,0,1
79669,0,0,4,0,0,0,0
79670,1,0,4,5,0,0,0
79671,1,3,4,2,1,2,0
79672,1,0,2,2,1,0,1
79673,1,2,7,4,1,0,0
79674,1,2,2,8,1,0,1
79675,1,5,2,2,1,0,0
79676,1,2,5,9,0,1,2
79677,0,0,2,5,0,0,0
79678,0,0,2,5,1,0,0
79679,0,0,3,4,0,0,0
79680,1,4,2,9,1,0,1
79681,0,3,4,2,0,0,1
79682,1,2,3,10,1,0,0
79683,1,3,2,3,0,0,1
79684,1,1,4,9,1,0,2
79685,1,5,1,9,1,1,1
79686,1,1,3,2,1,0,1
79687,1,4,4,8,1,1,1
79688,1,2,5,2,0,0,2
79689,0,0,2,3,1,0,1
79690,0,3,5,4,1,0,1
79691,1,0,3,1,2,0,1
79692,1,1,3,8,1,0,1
79693,1,3,3,2,0,0,1
79694,0,0,2,5,0,0,0
79695,1,2,1,10,1,0,1
79696,1,2,8,9,1,0,1
79697,0,1,4,5,0,0,1
79698,1,3,7,4,0,0,1
79699,1,4,2,0,1,0,0
79700,1,2,2,4,1,0,1
79701,0,3,3,8,0,0,1
79702,1,4,4,1,1,0,1
79703,1,3,3,4,1,0,1
79704,1,3,4,2,1,0,1
79705,1,2,2,2,0,0,0
79706,1,1,3,2,1,0,0
79707,1,5,2,8,1,0,0
79708,1,0,3,5,1,0,1
79709,1,2,2,2,1,0,0
79710,0,0,1,0,1,0,0
79711,1,3,5,2,1,0,1
79712,0,0,4,2,1,0,0
79713,0,0,1,2,0,0,1
79714,1,2,3,2,0,0,0
79715,1,2,3,0,1,0,2
79716,1,2,2,0,0,0,0
79717,0,1,2,8,1,0,0
79718,1,2,3,4,1,0,2
79719,1,0,2,2,1,0,0
79720,1,3,3,8,1,0,1
79721,1,0,4,5,0,0,0
79722,0,3,6,0,1,0,1
79723,1,4,5,10,1,0,1
79724,1,4,3,2,1,2,0
79725,0,0,2,8,0,0,0
79726,0,3,5,0,0,0,0
79727,1,0,2,4,1,0,1
79728,1,1,3,5,0,0,0
79729,1,4,5,8,1,0,1
79730,1,2,2,8,1,0,0
79731,0,6,2,0,0,0,0
79732,1,4,2,7,0,0,2
79733,1,0,2,8,0,0,0
79734,0,0,2,5,1,0,0
79735,0,0,4,2,2,0,1
79736,1,5,1,4,1,0,0
79737,1,3,1,5,0,0,1
79738,1,3,4,8,1,0,0
79739,1,0,5,1,1,0,0
79740,1,2,5,2,1,0,1
79741,1,3,2,0,1,0,0
79742,1,5,5,7,0,0,1
79743,1,3,3,0,0,0,0
79744,1,4,3,10,1,1,2
79745,0,3,2,2,0,0,2
79746,1,3,3,8,0,0,0
79747,1,2,2,8,1,0,1
79748,1,4,2,9,1,1,1
79749,1,1,2,9,1,1,1
79750,1,2,3,0,1,0,0
79751,1,4,1,9,1,0,1
79752,1,3,3,10,1,0,2
79753,0,3,4,4,0,0,1
79754,1,4,6,7,1,0,0
79755,1,3,2,8,1,0,1
79756,1,2,5,10,1,0,1
79757,1,5,2,6,0,0,1
79758,1,3,3,2,0,0,0
79759,1,0,4,0,0,0,1
79760,0,5,5,5,1,0,0
79761,1,0,2,8,0,0,1
79762,0,0,4,0,1,0,1
79763,1,1,2,2,0,0,1
79764,1,2,4,9,0,0,2
79765,1,0,5,2,1,0,1
79766,0,3,1,2,0,0,1
79767,1,0,3,2,0,0,1
79768,0,6,2,4,0,0,0
79769,0,3,2,0,1,0,1
79770,0,0,5,8,1,0,0
79771,1,2,1,11,1,0,1
79772,1,2,4,9,1,0,1
79773,0,0,5,4,1,0,0
79774,1,2,5,2,1,0,1
79775,1,0,2,8,1,0,1
79776,1,3,4,6,1,0,0
79777,1,4,6,2,0,0,0
79778,0,3,2,0,0,0,0
79779,1,3,3,6,1,0,1
79780,1,2,3,3,1,0,0
79781,1,1,2,0,0,0,0
79782,1,2,8,2,1,0,1
79783,1,2,6,5,1,0,0
79784,0,0,5,0,1,0,0
79785,1,3,5,5,1,3,1
79786,1,2,3,10,1,3,0
79787,0,0,3,2,0,0,1
79788,0,0,2,5,1,0,1
79789,1,2,3,7,1,0,1
79790,0,3,1,3,1,0,0
79791,1,2,4,8,1,1,2
79792,1,1,4,1,1,0,1
79793,1,0,3,9,1,0,1
79794,0,3,5,3,1,0,0
79795,1,0,3,2,1,0,1
79796,1,2,3,8,1,0,1
79797,1,2,4,4,1,0,0
79798,1,2,1,2,1,0,1
79799,1,0,4,8,1,0,0
79800,1,3,2,10,1,0,1
79801,1,3,3,8,1,0,1
79802,1,3,4,4,0,0,1
79803,1,1,3,0,1,0,1
79804,1,4,5,7,0,0,1
79805,1,2,5,10,0,0,0
79806,1,0,4,5,1,0,0
79807,1,2,2,2,5,2,1
79808,1,1,4,5,1,0,1
79809,1,5,2,0,0,0,0
79810,1,2,4,9,1,1,2
79811,1,3,3,2,0,0,1
79812,1,2,2,10,1,0,0
79813,1,3,2,0,0,0,1
79814,1,0,2,2,1,0,0
79815,1,0,2,2,0,0,2
79816,1,2,4,9,1,1,1
79817,1,1,4,9,1,0,1
79818,1,3,2,0,1,0,0
79819,1,4,3,6,0,0,0
79820,0,1,2,5,1,0,0
79821,1,1,5,2,1,0,1
79822,1,2,4,9,1,0,0
79823,0,0,3,0,0,0,0
79824,0,3,3,5,0,0,1
79825,1,2,1,9,1,0,0
79826,1,4,3,1,1,0,1
79827,1,2,6,9,1,0,1
79828,1,2,3,2,1,0,1
79829,1,0,6,2,1,0,1
79830,1,2,8,6,1,2,0
79831,1,1,4,8,0,0,1
79832,1,3,6,1,1,0,1
79833,1,2,3,1,1,0,1
79834,1,1,1,9,1,0,1
79835,0,0,3,2,1,0,1
79836,1,1,1,2,1,0,1
79837,1,2,3,9,1,0,1
79838,0,0,3,2,1,0,0
79839,1,0,5,1,1,3,0
79840,1,4,7,4,0,0,0
79841,1,3,3,2,0,0,0
79842,1,2,2,2,1,0,1
79843,1,2,5,4,1,0,0
79844,0,3,2,5,1,0,1
79845,1,3,5,5,1,0,0
79846,1,3,4,5,0,0,1
79847,0,0,5,4,1,0,0
79848,1,1,2,6,0,0,1
79849,1,2,2,5,1,0,1
79850,1,3,2,4,1,1,1
79851,1,2,2,4,0,0,0
79852,1,3,9,8,0,0,1
79853,1,0,3,2,1,0,1
79854,1,4,3,1,1,0,1
79855,1,2,2,0,1,0,1
79856,1,2,1,1,1,0,1
79857,1,3,3,7,1,0,0
79858,1,2,4,2,1,0,0
79859,0,0,3,2,1,0,0
79860,1,2,1,0,0,0,0
79861,1,4,5,9,1,1,1
79862,1,0,4,0,1,3,0
79863,1,3,4,4,0,0,0
79864,1,1,8,8,1,0,1
79865,0,0,3,4,1,0,1
79866,1,3,4,9,0,0,2
79867,1,0,3,0,0,0,0
79868,1,4,2,9,0,0,0
79869,1,2,4,1,0,0,2
79870,1,3,2,0,1,0,1
79871,1,0,4,2,0,0,2
79872,1,5,4,2,1,0,1
79873,1,2,6,0,1,0,0
79874,1,2,2,6,1,0,1
79875,1,2,2,9,1,0,1
79876,1,4,5,1,1,0,1
79877,1,1,5,2,0,0,0
79878,1,4,1,4,1,0,1
79879,1,4,3,1,0,0,0
79880,1,4,3,9,1,0,1
79881,1,2,5,9,1,3,1
79882,1,1,3,2,0,0,0
79883,0,0,5,3,1,0,0
79884,1,3,5,2,0,0,0
79885,0,0,4,2,1,0,1
79886,1,0,4,2,1,0,1
79887,1,3,4,1,1,0,1
79888,1,0,6,2,0,0,0
79889,1,0,6,2,1,0,1
79890,1,2,2,9,1,0,2
79891,1,0,1,0,1,0,0
79892,0,0,2,2,1,0,0
79893,1,5,2,9,1,0,1
79894,1,3,6,9,1,0,1
79895,1,4,3,0,1,0,0
79896,1,1,2,8,1,0,1
79897,0,0,4,2,1,0,1
79898,1,5,4,4,0,0,0
79899,0,0,5,5,0,0,0
79900,1,0,5,2,1,3,0
79901,1,2,3,12,1,0,1
79902,1,2,2,10,1,0,1
79903,1,2,2,2,3,2,0
79904,1,2,1,5,1,0,0
79905,1,0,4,6,0,0,1
79906,1,1,3,2,0,0,0
79907,1,3,3,6,1,0,0
79908,1,0,2,0,0,0,0
79909,1,4,2,1,1,0,1
79910,0,3,3,3,1,0,0
79911,0,3,1,0,0,0,0
79912,0,0,4,2,0,0,0
79913,1,5,3,10,1,1,0
79914,1,2,4,2,1,0,1
79915,1,4,3,8,1,0,0
79916,0,0,3,3,1,0,0
79917,1,2,3,2,1,0,1
79918,1,3,6,2,1,0,0
79919,1,4,5,5,1,1,0
79920,0,0,3,2,1,0,1
79921,1,5,2,10,0,0,0
79922,1,5,4,2,1,0,0
79923,1,3,3,4,0,0,1
79924,1,4,3,0,1,0,1
79925,0,1,4,1,0,0,0
79926,0,0,2,5,1,0,0
79927,0,0,5,7,1,0,1
79928,0,6,4,8,3,2,1
79929,1,2,3,4,1,0,0
79930,0,0,3,9,1,1,1
79931,0,0,6,0,0,0,0
79932,0,0,2,0,0,0,0
79933,1,0,3,9,1,0,1
79934,1,3,2,0,1,0,0
79935,1,3,3,0,0,0,0
79936,0,0,3,3,1,0,0
79937,1,2,3,1,1,0,1
79938,1,3,5,0,0,0,0
79939,0,0,2,0,1,0,0
79940,1,2,3,4,1,0,0
79941,1,2,2,2,1,0,1
79942,1,0,5,5,1,0,1
79943,1,0,4,10,1,1,0
79944,1,2,4,2,0,0,2
79945,0,0,4,4,1,0,0
79946,1,0,3,2,1,0,1
79947,1,2,5,11,1,0,1
79948,1,4,5,2,1,0,1
79949,0,0,2,2,1,0,0
79950,1,0,2,9,0,0,0
79951,1,2,2,4,1,0,0
79952,1,4,3,8,1,0,1
79953,1,0,3,10,1,0,1
79954,1,0,3,4,1,0,0
79955,1,2,1,9,1,1,1
79956,1,2,2,4,1,2,0
79957,1,2,6,8,1,0,1
79958,1,2,6,2,1,0,1
79959,1,4,1,9,1,1,1
79960,1,5,6,8,1,0,2
79961,0,0,2,4,0,0,0
79962,1,1,3,9,1,1,1
79963,1,2,3,4,1,0,0
79964,1,0,2,6,1,0,1
79965,1,3,2,2,1,0,2
79966,1,3,5,1,1,0,1
79967,0,0,2,4,1,0,0
79968,1,2,2,1,3,2,1
79969,1,2,3,2,1,0,1
79970,1,3,4,10,0,0,2
79971,1,2,3,8,1,0,0
79972,1,2,2,9,1,0,1
79973,1,4,3,11,1,1,1
79974,1,3,3,5,1,0,1
79975,1,4,1,8,1,0,1
79976,1,3,5,10,0,0,0
79977,1,2,5,10,1,0,1
79978,0,0,3,1,1,0,1
79979,1,3,1,1,1,0,1
79980,1,3,2,10,0,0,0
79981,0,1,3,9,1,0,1
79982,1,0,3,1,1,0,1
79983,1,2,4,6,1,1,0
79984,1,2,4,2,0,0,0
79985,1,0,4,1,1,1,2
79986,1,2,2,2,1,0,1
79987,1,2,4,8,1,0,1
79988,1,2,1,7,1,0,1
79989,1,3,3,2,1,0,1
79990,0,0,4,0,1,0,0
79991,1,0,5,0,1,0,1
79992,0,0,5,10,0,0,2
79993,1,0,2,2,0,0,0
79994,1,5,3,2,1,0,0
79995,1,2,4,7,1,0,1
79996,1,3,9,4,1,0,0
79997,1,2,4,10,1,0,1
79998,1,4,4,2,0,0,0
79999,1,4,2,9,1,1,0
80000,0,0,4,4,1,1,0
80001,0,0,1,0,1,0,0
80002,1,1,3,5,1,0,0
80003,1,2,2,0,0,0,1
80004,1,2,4,5,1,0,0
80005,1,2,3,2,1,3,1
80006,1,2,3,1,1,0,1
80007,0,1,4,4,1,0,1
80008,1,2,2,4,1,0,0
80009,1,0,6,2,0,0,1
80010,1,5,3,9,1,0,1
80011,1,4,2,10,1,0,1
80012,1,4,3,9,1,1,1
80013,1,2,3,2,1,0,1
80014,1,5,8,0,0,0,1
80015,1,2,3,4,0,0,0
80016,1,4,4,9,1,1,1
80017,1,3,2,9,1,0,1
80018,0,1,3,8,1,0,1
80019,1,0,3,2,1,0,1
80020,1,0,5,2,1,0,0
80021,1,2,4,1,1,0,1
80022,1,4,1,2,0,0,0
80023,0,3,7,8,0,0,0
80024,1,4,3,1,1,1,1
80025,1,0,5,6,0,3,0
80026,1,4,1,8,0,0,0
80027,1,0,2,2,1,0,1
80028,0,3,3,0,1,0,0
80029,1,3,3,4,0,0,0
80030,1,3,6,2,0,0,0
80031,1,3,6,2,1,0,1
80032,1,2,5,4,0,0,0
80033,1,0,2,8,1,0,1
80034,1,2,5,5,0,0,0
80035,1,3,2,2,0,3,1
80036,0,3,2,5,0,0,0
80037,1,3,4,1,1,0,1
80038,1,0,3,2,1,0,1
80039,0,3,3,0,1,0,0
80040,1,1,2,1,1,0,1
80041,1,2,5,10,1,0,0
80042,1,0,5,2,0,0,0
80043,1,0,3,2,1,0,1
80044,0,3,4,9,0,0,0
80045,1,5,5,7,1,1,0
80046,1,4,4,5,1,0,1
80047,1,1,1,0,0,0,0
80048,0,3,6,2,1,0,1
80049,0,0,2,2,1,0,1
80050,1,3,1,0,1,0,0
80051,0,0,2,4,0,0,1
80052,1,2,4,7,1,0,2
80053,0,1,4,9,1,0,1
80054,1,2,3,5,1,0,0
80055,0,3,3,8,1,0,1
80056,1,4,5,3,0,0,0
80057,1,5,4,0,2,0,0
80058,1,2,3,2,0,0,1
80059,1,3,4,5,1,3,1
80060,1,0,4,2,1,0,2
80061,1,2,3,6,0,0,1
80062,1,2,6,10,1,1,0
80063,1,1,3,5,0,0,0
80064,1,0,2,0,1,0,0
80065,0,0,6,3,1,0,0
80066,1,2,5,1,1,1,0
80067,1,2,3,10,1,0,0
80068,1,2,2,5,0,0,0
80069,1,2,4,8,1,1,1
80070,1,2,4,7,1,0,1
80071,1,4,2,4,1,0,0
80072,1,0,1,1,1,0,0
80073,1,1,4,0,0,0,0
80074,1,3,5,10,1,0,2
80075,1,2,3,2,1,0,1
80076,1,3,2,2,1,0,1
80077,1,3,7,8,1,0,1
80078,1,4,3,8,0,0,1
80079,1,3,3,9,1,0,1
80080,1,4,3,9,1,1,1
80081,1,2,4,8,1,0,0
80082,1,4,2,8,1,0,1
80083,1,3,3,2,0,0,0
80084,1,0,8,2,1,0,0
80085,0,0,3,2,0,0,0
80086,1,4,4,4,1,1,0
80087,1,0,2,2,0,0,0
80088,1,1,5,9,0,0,1
80089,1,1,3,2,1,0,1
80090,0,3,3,2,0,0,1
80091,0,0,2,5,1,0,1
80092,1,2,4,9,1,1,1
80093,0,5,2,5,1,0,1
80094,0,5,2,2,1,0,0
80095,1,3,7,5,0,0,0
80096,1,3,5,0,2,0,0
80097,0,3,5,2,1,0,0
80098,1,0,4,9,1,1,1
80099,1,2,3,7,1,0,0
80100,1,2,4,8,1,1,1
80101,0,0,4,10,1,0,2
80102,1,1,1,4,1,4,1
80103,1,0,1,2,1,0,1
80104,0,0,4,10,0,0,0
80105,1,3,4,4,1,0,0
80106,0,0,5,0,0,0,1
80107,1,2,1,2,0,0,0
80108,0,0,4,0,0,0,0
80109,1,4,5,8,1,0,1
80110,1,2,1,0,1,0,2
80111,0,0,2,9,1,1,1
80112,0,0,5,9,1,0,1
80113,1,3,7,4,1,0,2
80114,0,1,3,2,1,0,1
80115,1,3,3,0,1,0,1
80116,1,1,4,5,1,0,0
80117,1,2,2,0,0,0,0
80118,1,5,2,2,1,0,1
80119,1,3,2,9,0,0,1
80120,1,0,4,8,1,0,1
80121,1,0,4,10,1,0,0
80122,1,4,4,9,1,0,1
80123,1,4,4,1,1,0,1
80124,1,0,3,2,1,0,1
80125,1,2,5,2,1,1,1
80126,1,3,1,2,1,0,1
80127,1,0,3,4,1,0,1
80128,0,0,6,2,0,3,1
80129,1,2,4,6,1,0,0
80130,1,2,3,4,1,0,1
80131,0,1,7,0,1,0,0
80132,0,0,5,7,1,0,0
80133,1,3,6,2,1,1,1
80134,0,0,8,2,0,0,0
80135,1,3,4,2,1,0,1
80136,1,0,7,4,1,0,0
80137,1,1,2,11,0,0,1
80138,1,4,3,10,0,0,1
80139,1,0,5,2,5,3,1
80140,0,0,4,11,0,0,1
80141,1,3,4,8,1,0,1
80142,1,1,3,0,1,0,1
80143,0,5,1,5,1,0,1
80144,1,3,7,6,1,0,0
80145,1,2,2,6,0,0,1
80146,1,5,4,2,0,0,1
80147,1,0,2,6,1,3,1
80148,1,0,2,2,0,0,0
80149,1,3,12,12,1,0,1
80150,1,4,5,1,0,1,0
80151,0,0,4,0,0,0,1
80152,1,0,5,1,1,3,1
80153,1,2,5,10,0,0,0
80154,1,3,5,5,0,0,1
80155,1,4,3,8,1,0,1
80156,0,0,5,8,1,0,1
80157,1,2,5,9,0,0,2
80158,1,0,1,10,1,1,1
80159,1,2,1,2,0,0,0
80160,1,0,4,5,1,0,0
80161,0,1,2,8,1,0,0
80162,1,3,2,2,1,0,1
80163,1,1,3,8,0,0,1
80164,1,2,4,4,0,0,1
80165,1,2,4,8,0,0,1
80166,1,0,2,8,1,0,1
80167,1,3,3,5,1,0,1
80168,1,2,2,2,0,0,0
80169,1,3,4,0,0,0,0
80170,0,0,4,0,1,0,0
80171,1,5,4,9,0,0,1
80172,1,0,3,8,1,0,0
80173,0,1,4,0,1,0,0
80174,1,2,2,1,1,0,1
80175,0,3,4,3,0,0,0
80176,1,2,7,11,1,0,1
80177,1,3,2,1,1,0,1
80178,0,0,2,2,0,0,0
80179,1,4,3,2,1,1,0
80180,0,0,5,1,1,0,1
80181,0,3,2,3,1,0,0
80182,0,0,3,3,1,0,0
80183,1,5,3,5,1,0,1
80184,1,2,4,0,1,0,0
80185,1,4,4,9,2,0,0
80186,1,0,8,4,1,0,0
80187,1,2,5,9,1,0,1
80188,1,2,8,9,1,3,1
80189,0,0,4,2,0,0,1
80190,1,5,4,1,1,1,1
80191,1,1,1,1,1,0,1
80192,1,2,4,10,1,0,1
80193,1,0,2,1,1,0,1
80194,1,3,2,5,1,0,1
80195,1,4,2,1,1,1,2
80196,0,3,6,0,0,0,0
80197,0,0,4,8,1,2,1
80198,1,2,4,6,1,0,0
80199,0,1,3,2,1,0,1
80200,0,0,3,4,1,0,1
80201,0,0,3,9,0,1,0
80202,0,0,2,8,0,0,0
80203,0,0,3,2,1,0,1
80204,1,2,6,9,1,1,1
80205,0,0,2,5,1,0,1
80206,1,0,4,2,1,0,0
80207,1,3,2,2,0,0,2
80208,1,2,6,4,0,0,1
80209,1,2,3,1,1,0,1
80210,0,0,1,0,1,0,0
80211,1,2,3,7,1,0,1
80212,1,2,4,6,1,0,1
80213,0,3,2,4,1,0,0
80214,0,1,3,4,1,0,1
80215,1,2,4,7,0,0,0
80216,1,5,4,8,1,0,1
80217,0,0,2,1,0,1,2
80218,1,3,1,2,1,0,1
80219,0,3,2,0,1,0,0
80220,0,0,3,5,0,0,0
80221,1,3,2,5,1,0,0
80222,1,3,1,5,0,0,0
80223,0,0,3,0,0,1,0
80224,0,0,2,4,1,0,1
80225,1,2,4,2,1,0,0
80226,1,0,3,3,1,0,0
80227,1,3,3,4,1,0,1
80228,1,2,4,10,1,0,0
80229,0,0,4,5,0,0,0
80230,1,0,2,9,1,1,1
80231,1,1,5,2,0,0,0
80232,1,0,3,2,1,0,1
80233,1,3,3,5,1,0,1
80234,0,0,7,2,1,0,0
80235,1,3,2,7,1,0,0
80236,0,0,2,5,1,0,1
80237,1,2,2,9,1,1,1
80238,1,2,2,2,1,0,1
80239,0,3,3,2,1,0,1
80240,1,0,2,2,1,0,1
80241,0,0,4,2,1,0,1
80242,0,0,6,2,1,0,0
80243,1,2,3,4,1,0,1
80244,1,0,5,4,1,0,1
80245,1,2,4,2,1,0,1
80246,1,2,4,5,1,0,0
80247,1,0,6,3,0,0,0
80248,1,3,2,6,1,0,1
80249,1,2,4,4,0,0,0
80250,0,1,4,8,1,0,0
80251,1,2,1,2,0,0,0
80252,1,4,2,8,1,1,1
80253,1,2,6,1,0,0,0
80254,1,2,2,1,0,1,0
80255,1,5,3,2,1,0,1
80256,1,1,3,4,0,0,2
80257,1,0,5,2,0,0,1
80258,1,2,2,4,0,0,0
80259,1,1,3,0,1,0,1
80260,0,0,2,4,1,0,0
80261,1,3,4,6,1,0,1
80262,1,0,4,0,0,0,0
80263,1,5,3,5,1,0,0
80264,0,3,4,2,1,1,1
80265,1,0,2,1,0,0,1
80266,1,4,4,1,1,0,1
80267,0,3,3,3,1,0,0
80268,1,0,3,5,1,0,1
80269,1,1,1,2,1,0,1
80270,1,5,4,10,1,0,1
80271,0,0,3,0,1,0,0
80272,0,0,4,5,0,0,1
80273,1,0,3,2,1,0,1
80274,0,3,6,2,0,0,1
80275,0,0,2,0,0,0,2
80276,1,3,2,5,0,0,0
80277,1,2,3,8,1,0,1
80278,1,3,2,2,1,0,1
80279,1,2,2,2,1,0,1
80280,1,0,3,5,1,0,1
80281,0,1,1,4,0,0,0
80282,1,0,3,0,0,0,0
80283,1,5,5,10,0,0,0
80284,1,2,6,9,1,0,1
80285,1,3,4,7,1,0,1
80286,1,2,2,5,0,0,0
80287,1,1,3,9,1,1,1
80288,1,2,2,4,0,0,0
80289,1,0,1,4,1,0,0
80290,1,0,4,12,1,0,1
80291,0,1,3,10,1,0,0
80292,1,0,7,1,0,0,0
80293,1,3,2,5,0,0,0
80294,1,2,6,2,1,0,1
80295,1,2,2,1,0,0,1
80296,1,2,3,9,1,0,1
80297,1,4,3,2,1,0,0
80298,1,4,2,9,1,1,1
80299,1,2,10,2,1,1,1
80300,1,2,2,4,0,0,1
80301,1,3,3,5,1,0,0
80302,1,2,4,9,0,2,2
80303,0,0,4,4,1,0,0
80304,1,2,3,9,1,1,1
80305,1,4,2,2,1,1,0
80306,1,3,5,10,1,0,0
80307,1,3,4,4,1,0,1
80308,1,2,5,10,1,0,0
80309,1,2,4,2,1,0,1
80310,1,3,2,2,0,0,0
80311,0,0,4,6,1,0,0
80312,1,4,5,10,1,1,2
80313,1,2,2,5,1,0,1
80314,1,0,5,4,0,0,1
80315,0,0,5,5,1,0,1
80316,1,1,2,0,1,0,0
80317,1,5,1,10,0,1,1
80318,1,0,3,2,1,0,1
80319,1,1,3,4,1,0,0
80320,1,0,6,4,1,0,0
80321,1,3,2,7,1,0,0
80322,1,4,2,9,1,1,1
80323,1,0,4,4,1,0,0
80324,0,0,1,8,0,0,1
80325,1,2,6,8,0,0,1
80326,1,4,2,8,1,0,1
80327,1,0,4,7,1,0,0
80328,1,5,1,9,1,0,1
80329,1,4,2,4,0,4,0
80330,1,5,4,9,1,1,1
80331,1,2,4,10,1,0,1
80332,0,1,4,10,1,0,0
80333,1,5,2,10,1,1,0
80334,0,1,3,3,1,0,1
80335,1,3,2,0,0,0,0
80336,1,2,3,0,1,0,1
80337,0,0,3,0,2,0,0
80338,1,2,4,10,1,0,0
80339,1,3,4,5,0,0,0
80340,1,2,2,2,0,1,0
80341,0,0,3,3,1,0,0
80342,1,3,7,2,1,0,1
80343,1,1,5,4,0,0,1
80344,1,4,2,2,1,0,0
80345,1,2,4,8,1,0,1
80346,0,0,4,3,1,0,1
80347,0,0,4,5,1,0,0
80348,1,3,3,9,1,0,2
80349,0,4,2,8,5,2,1
80350,1,2,6,2,1,0,1
80351,1,2,1,2,0,0,0
80352,1,3,4,8,0,0,2
80353,0,0,2,2,1,3,0
80354,1,0,3,5,0,0,1
80355,0,3,4,5,1,0,2
80356,1,2,3,2,1,0,1
80357,1,2,2,2,1,0,1
80358,1,1,2,4,1,0,1
80359,1,1,5,8,1,0,1
80360,1,0,3,9,1,0,1
80361,1,0,4,7,1,0,1
80362,1,3,2,5,0,0,0
80363,1,4,2,2,0,1,2
80364,1,2,4,4,1,0,0
80365,1,2,2,2,1,0,0
80366,0,3,2,2,1,0,1
80367,1,2,6,2,0,0,0
80368,1,2,2,8,2,0,0
80369,0,0,3,10,1,0,0
80370,1,5,4,9,1,1,1
80371,1,5,3,8,1,0,0
80372,1,2,1,0,0,0,0
80373,1,4,2,8,1,0,0
80374,1,1,7,2,1,0,1
80375,0,0,3,5,0,0,1
80376,1,0,6,3,0,3,0
80377,1,5,2,9,1,1,1
80378,1,2,4,6,1,0,0
80379,0,3,2,1,1,0,0
80380,1,0,2,4,0,0,1
80381,1,5,4,2,1,0,1
80382,1,0,6,5,0,0,0
80383,1,3,2,4,2,0,0
80384,0,3,3,4,1,0,1
80385,1,0,2,9,1,1,1
80386,1,0,3,2,0,0,0
80387,1,3,5,8,1,0,1
80388,1,5,7,9,1,0,0
80389,1,5,5,2,1,0,1
80390,1,3,4,7,1,0,0
80391,1,2,4,5,0,0,0
80392,1,1,1,5,1,0,1
80393,0,0,2,0,0,0,0
80394,0,0,4,1,1,1,0
80395,0,0,5,0,1,3,0
80396,1,2,2,4,1,0,0
80397,1,2,1,9,0,1,0
80398,1,2,3,8,1,0,1
80399,1,0,3,9,1,0,1
80400,1,1,3,9,1,1,1
80401,1,0,3,10,1,0,1
80402,1,2,2,6,0,0,0
80403,1,3,3,2,0,0,0
80404,1,2,3,2,1,0,1
80405,1,0,3,8,1,0,1
80406,0,0,6,8,1,0,1
80407,1,4,2,1,1,1,1
80408,1,2,4,0,0,0,0
80409,1,0,3,0,0,0,0
80410,1,5,4,1,0,0,0
80411,0,0,3,0,1,0,0
80412,0,0,3,2,1,0,1
80413,0,0,5,4,1,0,0
80414,1,5,3,12,1,1,0
80415,1,2,3,10,1,0,0
80416,0,0,5,2,1,0,1
80417,0,5,4,4,1,0,0
80418,0,0,5,8,1,0,1
80419,1,0,4,2,1,0,0
80420,1,2,4,10,1,1,0
80421,1,0,2,0,0,0,0
80422,1,3,5,2,1,0,1
80423,0,0,10,4,0,0,2
80424,1,0,4,7,1,0,1
80425,1,5,2,1,1,1,1
80426,1,1,2,8,1,0,1
80427,1,4,1,2,1,1,0
80428,1,3,2,0,0,0,0
80429,1,4,5,2,1,0,1
80430,0,1,2,5,1,0,1
80431,0,0,5,10,1,0,0
80432,1,0,1,2,0,0,1
80433,0,5,3,3,0,0,0
80434,1,5,3,2,0,0,1
80435,1,5,5,10,1,0,1
80436,1,2,3,8,1,0,1
80437,1,5,9,2,1,0,0
80438,1,2,4,9,1,0,1
80439,1,4,2,8,0,1,0
80440,0,0,3,5,1,0,1
80441,1,2,4,4,1,3,1
80442,1,2,6,10,1,0,0
80443,1,0,2,0,1,0,1
80444,1,1,3,5,0,0,0
80445,1,2,3,2,1,0,1
80446,1,4,5,1,0,0,2
80447,1,4,4,1,1,0,1
80448,1,0,2,4,2,0,0
80449,1,0,5,2,0,0,1
80450,1,0,5,8,0,0,0
80451,1,3,3,2,1,0,1
80452,1,2,3,1,1,0,1
80453,1,2,4,10,1,1,1
80454,1,2,1,2,0,0,0
80455,1,3,2,5,0,0,0
80456,1,5,4,8,1,0,1
80457,1,0,4,4,0,0,0
80458,0,3,3,0,1,0,1
80459,1,4,2,0,0,0,2
80460,0,0,4,0,1,0,1
80461,1,2,3,4,1,0,1
80462,0,3,1,0,1,0,1
80463,1,3,1,1,0,0,0
80464,1,4,2,2,1,0,1
80465,1,1,4,8,1,0,1
80466,1,2,3,1,1,0,1
80467,1,0,4,9,1,1,1
80468,1,2,4,0,1,0,0
80469,1,3,6,5,1,0,1
80470,1,4,4,10,0,1,0
80471,1,0,5,9,1,1,1
80472,1,5,1,5,0,0,0
80473,1,3,3,2,1,0,0
80474,1,3,4,9,1,2,1
80475,1,3,3,0,1,0,1
80476,1,4,3,2,0,0,0
80477,1,2,5,1,0,0,0
80478,1,2,2,9,1,0,1
80479,0,0,2,8,1,0,1
80480,1,4,3,2,1,1,0
80481,1,2,5,1,1,0,1
80482,1,0,2,12,1,1,1
80483,1,2,5,10,1,3,0
80484,1,2,3,7,1,0,1
80485,1,1,4,4,0,0,0
80486,1,3,6,5,1,0,1
80487,0,1,3,5,1,0,1
80488,1,1,4,8,1,0,0
